,d,d_d,theta,d_theta,Goal
305,-0.3791077435016632,-1.1070612668991089,0.1038961037993431,1.1195278167724607,1.0
306,-0.4012489914894104,-0.9130776524543761,0.12628665566444397,0.8530405163764954,1.0
307,-0.419510543346405,-0.7194925546646118,0.14334747195243835,0.5942975878715515,1.0
308,-0.43390038609504694,-0.52623051404953,0.15523341298103333,0.3415701687335968,1.0
309,-0.4444249868392944,-0.3332013487815857,0.1620648205280304,0.09308742731809616,1.0
310,-0.45108902454376226,-0.14030587673187256,0.16392657160758972,-0.15294034779071808,1.0
311,-0.4538951516151428,0.052558764815330505,0.16086775064468384,-0.39830547571182245,1.0
312,-0.452843964099884,-0.1442154347896576,0.15290164947509763,-0.06571514904499054,1.0
313,-0.4557282626628876,-0.340930312871933,0.1515873372554779,0.26477786898612976,1.0
314,-0.4625468850135803,-0.5376235842704773,0.15688291192054749,0.5949053168296814,1.0
315,-0.4732993543148041,-0.344592422246933,0.16878101229667664,0.3469633460044861,1.0
316,-0.48019120097160334,-0.15179996192455292,0.17572027444839475,0.1033177226781845,1.0
317,-0.4832271933555603,0.04085350036621094,0.177786648273468,-0.13780714571475983,1.0
318,-0.4824101328849792,0.23347125947475436,0.17503049969673157,-0.3781876266002655,1.0
319,-0.4777407050132752,0.4261564910411834,0.16746672987937927,-0.619590163230896,1.0
320,-0.46921756863594055,0.2293502390384674,0.15507492423057556,-0.2853039801120758,1.0
321,-0.4646305739879608,0.032623182982206345,0.14936885237693787,0.045757364481687546,1.0
322,-0.46397811174392706,0.2257400155067444,0.15028399229049683,-0.20478349924087524,1.0
323,-0.4594632983207703,0.4188458323478698,0.14618833363056183,-0.4550077021121978,1.0
324,-0.4510863721370697,0.612042248249054,0.13708817958831787,-0.7067089676856995,1.0
325,-0.43884554505348206,0.41554722189903254,0.12295400351285934,-0.3805939555168152,1.0
326,-0.4305346012115479,0.21916623413562772,0.11534212529659273,-0.05833901837468147,1.0
327,-0.4261512756347656,0.02285793051123619,0.11417534202337264,0.2617933452129364,1.0
328,-0.4256941080093384,0.2165797054767609,0.11941120773553848,-0.0010367807699367404,1.0
329,-0.4213625192642212,0.41020795702934265,0.11939047276973724,-0.2620531916618347,1.0
330,-0.4131583571434021,0.6038429737091064,0.11414940655231476,-0.5230863094329834,1.0
331,-0.4010815024375916,0.7975832223892213,0.10368768125772476,-0.7859523296356201,1.0
