# Position , Speed, Angle, Angular speed, attack
3.627609312534332275e-01,5.215609669685363770e-01,-9.119158238172531128e-02,-3.682979643344879150e-01,0.000000000000000000e+00
3.731921315193176270e-01,3.279071748256683350e-01,-9.855753928422927856e-02,-1.069948226213455200e-01,0.000000000000000000e+00
3.797502815723419189e-01,1.343887150287628174e-01,-1.006974354386329651e-01,1.517406404018402100e-01,0.000000000000000000e+00
3.824380636215209961e-01,-5.909471958875656128e-02,-9.766262769699096680e-02,4.097339808940887451e-01,0.000000000000000000e+00
3.812561631202697754e-01,-2.526437342166900635e-01,-8.946794271469116211e-02,6.688032150268554688e-01,0.000000000000000000e+00
3.762032985687255859e-01,-4.463544189929962158e-01,-7.609187811613082886e-02,9.307428598403930664e-01,0.000000000000000000e+00
3.672761917114257812e-01,-2.502510249614715576e-01,-5.747702717781066895e-02,6.140775680541992188e-01,0.000000000000000000e+00
3.622711896896362305e-01,-5.432941764593124390e-02,-4.519547894597053528e-02,3.027576506137847900e-01,0.000000000000000000e+00
3.611845970153808594e-01,1.414546370506286621e-01,-3.914032503962516785e-02,-4.949572496116161346e-03,0.000000000000000000e+00
3.640136718750000000e-01,-5.302687734365463257e-02,-3.923931717872619629e-02,2.739000022411346436e-01,0.000000000000000000e+00
3.629531562328338623e-01,-2.475100010633468628e-01,-3.376131504774093628e-02,5.527216792106628418e-01,0.000000000000000000e+00
3.580029308795928955e-01,-4.420857131481170654e-01,-2.270688116550445557e-02,8.333557248115539551e-01,0.000000000000000000e+00
3.491612374782562256e-01,-2.466125041246414185e-01,-6.039767526090145111e-03,5.324724912643432617e-01,0.000000000000000000e+00
3.442289829254150391e-01,-5.135430395603179932e-02,4.609682131558656693e-03,2.367224842309951782e-01,0.000000000000000000e+00
3.432019054889678955e-01,1.437552869319915771e-01,9.344131685793399811e-03,-5.568761005997657776e-02,0.000000000000000000e+00
3.460769951343536377e-01,-5.144649744033813477e-02,8.230379782617092133e-03,2.387565672397613525e-01,0.000000000000000000e+00
3.450480699539184570e-01,-2.466322332620620728e-01,1.300551090389490128e-02,5.328509211540222168e-01,0.000000000000000000e+00
3.401154279708862305e-01,-4.418832063674926758e-01,2.366252802312374115e-02,8.284372687339782715e-01,0.000000000000000000e+00
3.312777578830718994e-01,-2.470391392707824707e-01,4.023127630352973938e-02,5.420845150947570801e-01,0.000000000000000000e+00
3.263369798660278320e-01,-5.244847387075424194e-02,5.107296630740165710e-02,2.611173093318939209e-01,0.000000000000000000e+00
