d d_d theta d_theta
-1.001803517341613770e+00 2.291066758334636688e-02 -1.381840743124485016e-02 4.054684638977050781e-01
-1.001345276832580566e+00 -1.719578653573989868e-01 -5.709039047360420227e-03 6.925627589225769043e-01
-1.004784464836120605e+00 2.329396083950996399e-02 8.142217062413692474e-03 3.969186246395111084e-01
-1.004318475723266602e+00 2.183532565832138062e-01 1.608058996498584747e-02 1.056252643465995789e-01
-9.999514818191528320e-01 4.132962822914123535e-01 1.819309405982494354e-02 -1.831404864788055420e-01
-9.916855096817016602e-01 6.082085371017456055e-01 1.453028433024883270e-02 -4.712308347225189209e-01
-9.795213937759399414e-01 4.129359424114227295e-01 5.105668213218450546e-03 -1.751681715250015259e-01
-9.712626338005065918e-01 2.177945375442504883e-01 1.602305099368095398e-03 1.179436594247817993e-01
-9.669067859649658203e-01 2.270335145294666290e-02 3.961178008466959000e-03 4.099497795104980469e-01
-9.664527177810668945e-01 2.178222388029098511e-01 1.216017361730337143e-02 1.173349693417549133e-01
-9.620962738990783691e-01 4.128226041793823242e-01 1.450687274336814880e-02 -1.726812422275543213e-01
-9.538397789001464844e-01 6.077889204025268555e-01 1.105324830859899521e-02 -4.619498550891876221e-01
-9.416840076446533203e-01 4.125644266605377197e-01 1.814251067116856575e-03 -1.669723838567733765e-01
-9.334327578544616699e-01 2.174701690673828125e-01 -1.525196945294737816e-03 1.251007765531539917e-01
-9.290833473205566406e-01 2.242411673069000244e-02 9.768188465386629105e-04 4.161163270473480225e-01
-9.286348223686218262e-01 2.175851911306381226e-01 9.299145080149173737e-03 1.225619465112686157e-01
-9.242831468582153320e-01 4.126271307468414307e-01 1.175038423389196396e-02 -1.683635711669921875e-01
-9.160305857658386230e-01 6.076335906982421875e-01 8.383112959563732147e-03 -4.585103690624237061e-01
-9.038779139518737793e-01 4.124463796615600586e-01 -7.870944682508707047e-04 -1.643691509962081909e-01
-8.956289887428283691e-01 2.173895984888076782e-01 -4.074477590620517731e-03 1.268805563449859619e-01
-8.912811875343322754e-01 2.238054014742374420e-02 -1.536866417154669762e-03 4.170862734317779541e-01
-8.908336162567138672e-01 2.175769507884979248e-01 6.804858800023794174e-03 1.227428391575813293e-01
-8.864820599555969238e-01 4.126549363136291504e-01 9.259715676307678223e-03 -1.689732074737548828e-01
-8.782289624214172363e-01 6.076974868774414062e-01 5.880251526832580566e-03 -4.599113464355468750e-01
-8.660749793052673340e-01 4.125454425811767578e-01 -3.317975671961903572e-03 -1.665561944246292114e-01
-8.578240871429443359e-01 2.175253033638000488e-01 -6.649100221693515778e-03 1.238901764154434204e-01
-8.534736037254333496e-01 2.255380153656005859e-02 -4.171296022832393646e-03 4.132758080959320068e-01
-8.530225157737731934e-01 2.177870720624923706e-01 4.094219766557216644e-03 1.181076690554618835e-01
-8.486667871475219727e-01 4.129040241241455078e-01 6.456373259425163269e-03 -1.744651049375534058e-01
-8.404086828231811523e-01 6.079870462417602539e-01 2.967071020975708961e-03 -4.662914872169494629e-01
-8.282489776611328125e-01 4.128760993480682373e-01 -6.358759477734565735e-03 -1.738539040088653564e-01
-8.199914097785949707e-01 2.179002165794372559e-01 -9.835837408900260925e-03 1.156245246529579163e-01
-8.156334161758422852e-01 2.297545969486236572e-02 -7.523346692323684692e-03 4.039919972419738770e-01
-8.151739239692687988e-01 2.182554006576538086e-01 5.564938765019178391e-04 1.077778413891792297e-01
-8.108088374137878418e-01 4.134228825569152832e-01 2.712050685659050941e-03 -1.859093755483627319e-01
-8.025403618812561035e-01 6.085596084594726562e-01 -1.006136881187558174e-03 -4.789180159568786621e-01
-7.903691530227661133e-01 4.135050475597381592e-01 -1.058449782431125641e-02 -1.877363622188568115e-01
-7.820990681648254395e-01 2.185910195112228394e-01 -1.433922536671161652e-02 1.003919094800949097e-01
-7.777272462844848633e-01 2.373285591602325439e-02 -1.233138702809810638e-02 3.873148560523986816e-01
-7.772525548934936523e-01 -1.711572408676147461e-01 -4.585089161992073059e-03 6.748859286308288574e-01
-7.806757092475891113e-01 2.407947741448879242e-02 8.912629447877407074e-03 3.795919716358184814e-01
-7.801941633224487305e-01 2.191276699304580688e-01 1.650446839630603790e-02 8.854282647371292114e-02
-7.758115530014038086e-01 4.140644371509552002e-01 1.827532611787319183e-02 -2.000873684883117676e-01
-7.675303220748901367e-01 6.089755892753601074e-01 1.427357736974954605e-02 -4.881515204906463623e-01
-7.553507685661315918e-01 4.137066900730133057e-01 4.510547500103712082e-03 -1.921690851449966431e-01
-7.470766305923461914e-01 2.185737788677215576e-01 6.671659648418426514e-04 1.007552072405815125e-01
-7.427051663398742676e-01 2.349608018994331360e-02 2.682270016521215439e-03 3.924654424190521240e-01
-7.422352433204650879e-01 2.186331003904342651e-01 1.053157914429903030e-02 9.944761544466018677e-02
-7.378625869750976562e-01 4.136571288108825684e-01 1.252053119242191315e-02 -1.910865008831024170e-01
-7.295894622802734375e-01 6.086524724960327148e-01 8.698801510035991669e-03 -4.809882938861846924e-01
-7.174164056777954102e-01 4.134609401226043701e-01 -9.209641721099615097e-04 -1.867482215166091919e-01
-7.091471552848815918e-01 2.184060513973236084e-01 -4.655928350985050201e-03 1.044590994715690613e-01
-7.047790288925170898e-01 2.340549044311046600e-02 -2.566746668890118599e-03 3.944797217845916748e-01
-7.043109536170959473e-01 2.186164259910583496e-01 5.322847981005907059e-03 9.981346875429153442e-02
-6.999385952949523926e-01 4.137157499790191650e-01 7.319116964936256409e-03 -1.923712790012359619e-01
-6.916642785072326660e-01 6.087864041328430176e-01 3.471691859886050224e-03 -4.839246273040771484e-01
-6.794885993003845215e-01 4.136682748794555664e-01 -6.206801161170005798e-03 -1.913278847932815552e-01
-6.712152361869812012e-01 2.186901122331619263e-01 -1.003335881978273392e-02 9.819908440113067627e-02
-6.668413877487182617e-01 2.376831509172916412e-02 -8.069376461207866669e-03 3.865032792091369629e-01
-6.663660407066345215e-01 -1.711839437484741211e-01 -3.393113147467374802e-04 6.754378676414489746e-01
-6.697897315025329590e-01 2.399452589452266693e-02 1.316944602876901627e-02 3.814717829227447510e-01
-6.693098545074462891e-01 2.189814001321792603e-01 2.079888246953487396e-02 9.177517890930175781e-02
-6.649302244186401367e-01 4.138548076152801514e-01 2.263438515365123749e-02 -1.954788863658905029e-01
-6.566531062126159668e-01 6.087015271186828613e-01 1.872480846941471100e-02 -4.821437299251556396e-01
-6.444790959358215332e-01 4.133714139461517334e-01 9.081933647394180298e-03 -1.847775280475616455e-01
-6.362116336822509766e-01 2.181735038757324219e-01 5.386382807046175003e-03 1.095841750502586365e-01
-6.318481564521789551e-01 2.302806824445724487e-02 7.578066084533929825e-03 4.027844667434692383e-01
-6.313875913619995117e-01 2.180954515933990479e-01 1.563375629484653473e-02 1.113124191761016846e-01
-6.270257234573364258e-01 4.130450487136840820e-01 1.786000467836856842e-02 -1.775961369276046753e-01
-6.187648177146911621e-01 6.079621911048889160e-01 1.430808100849390030e-02 -4.657931029796600342e-01
-6.066055893898010254e-01 4.126925766468048096e-01 4.992219153791666031e-03 -1.697995811700820923e-01
-5.983517169952392578e-01 2.175528109073638916e-01 1.596227521076798439e-03 1.232765018939971924e-01
-5.940006375312805176e-01 2.246170863509178162e-02 4.061757586896419525e-03 4.152806997299194336e-01
-5.935513973236083984e-01 2.175791710615158081e-01 1.236737146973609924e-02 1.226976141333580017e-01
-5.891998410224914551e-01 4.125765264034271240e-01 1.482132356613874435e-02 -1.672526597976684570e-01
-5.809482932090759277e-01 6.075382232666015625e-01 1.147627085447311401e-02 -4.564208984375000000e-01
-5.687975287437438965e-01 4.123077988624572754e-01 2.347852801904082298e-03 -1.613111048936843872e-01
-5.605514049530029297e-01 2.172058820724487305e-01 -8.783692028373479843e-04 1.309306919574737549e-01
-5.562072396278381348e-01 2.215047180652618408e-02 1.740244217216968536e-03 4.221513867378234863e-01
-5.557642579078674316e-01 2.173007726669311523e-01 1.018327195197343826e-02 1.288370788097381592e-01
-5.514182448387145996e-01 4.123299121856689453e-01 1.276001334190368652e-02 -1.618077456951141357e-01
-5.431716442108154297e-01 6.073216199874877930e-01 9.523858316242694855e-03 -4.516331255435943604e-01
-5.310252308845520020e-01 4.121184349060058594e-01 4.911958239972591400e-04 -1.571342945098876953e-01
-5.227828621864318848e-01 2.170432358980178833e-01 -2.651490038260817528e-03 1.345203220844268799e-01
-5.184419751167297363e-01 2.201348915696144104e-02 3.891647793352603912e-05 4.251783490180969238e-01
-5.180017352104187012e-01 2.171877473592758179e-01 8.542483672499656677e-03 1.313293725252151489e-01
-5.136579275131225586e-01 4.122406542301177979e-01 1.116907130926847458e-02 -1.598362028598785400e-01
-5.054131150245666504e-01 6.072555184364318848e-01 7.972346618771553040e-03 -4.501678347587585449e-01
-4.932680428028106689e-01 4.120740592479705811e-01 -1.031009713187813759e-03 -1.561554372310638428e-01
-4.850265383720397949e-01 2.170208096504211426e-01 -4.154118709266185760e-03 1.350169181823730469e-01
-4.806861281394958496e-01 2.201288379728794098e-02 -1.453780336305499077e-03 4.251973032951354980e-01
-4.802458882331848145e-01 2.172080874443054199e-01 7.050165906548500061e-03 1.308799833059310913e-01
-4.759017229080200195e-01 4.122825562953948975e-01 9.667765349149703979e-03 -1.607584208250045776e-01
-4.676560759544372559e-01 6.073191761970520020e-01 6.452597212046384811e-03 -4.515670239925384521e-01
-4.555096924304962158e-01 4.121590554714202881e-01 -2.578743500635027885e-03 -1.580319106578826904e-01
-4.472664892673492432e-01 2.171282172203063965e-01 -5.739381536841392517e-03 1.326493024826049805e-01
-4.429239332675933838e-01 2.214340679347515106e-02 -3.086395328864455223e-03 4.223249852657318115e-01
-4.424810707569122314e-01 2.173614799976348877e-01 5.360104143619537354e-03 1.274962574243545532e-01
-4.381338357925415039e-01 4.124602675437927246e-01 7.910029031336307526e-03 -1.646767258644104004e-01
-4.298846423625946045e-01 6.075223088264465332e-01 4.616494290530681610e-03 -4.560428559780120850e-01
-4.177341759204864502e-01 4.123880863189697266e-01 -4.504363052546977997e-03 -1.630853861570358276e-01
-4.094864130020141602e-01 2.173851877450942993e-01 -7.766069844365119934e-03 1.269836723804473877e-01
-4.051387310028076172e-01 2.243001759052276611e-02 -5.226396955549716949e-03 4.160128533840179443e-01
-4.046901166439056396e-01 2.176779657602310181e-01 3.093860344961285591e-03 1.205151155591011047e-01
-4.003365635871887207e-01 4.128092229366302490e-01 5.504162982106208801e-03 -1.723732054233551025e-01
-3.920803666114807129e-01 6.079059839248657227e-01 2.056698780506849289e-03 -4.645006954669952393e-01
-3.799222409725189209e-01 4.128079116344451904e-01 -7.233315147459506989e-03 -1.723504364490509033e-01
-3.716661036014556885e-01 2.178447991609573364e-01 -1.068032439798116684e-02 1.168490201234817505e-01
-3.673092126846313477e-01 2.293247915804386139e-02 -8.343343622982501984e-03 4.049461483955383301e-01
-3.668505549430847168e-01 2.182237505912780762e-01 -2.444207202643156052e-04 1.084767132997512817e-01
-3.624860644340515137e-01 4.134026467800140381e-01 1.925113727338612080e-03 -1.854622215032577515e-01
-3.542180359363555908e-01 6.085506081581115723e-01 -1.784130698069930077e-03 -4.787187278270721436e-01
-3.420470058917999268e-01 4.135071337223052979e-01 -1.135850604623556137e-02 -1.877836287021636963e-01
-3.337768614292144775e-01 2.186045050621032715e-01 -1.511417888104915619e-02 1.000966951251029968e-01
-3.294047713279724121e-01 2.375783771276473999e-02 -1.311224512755870819e-02 3.867703974246978760e-01
-3.289296329021453857e-01 -1.711208075284957886e-01 -5.376836284995079041e-03 6.740909814834594727e-01
-3.323520421981811523e-01 2.412672713398933411e-02 8.104983717203140259e-03 3.785500824451446533e-01
-3.318695127964019775e-01 2.191864848136901855e-01 1.567598618566989899e-02 8.724500238895416260e-02
-3.274857699871063232e-01 4.141353964805603027e-01 1.742088608443737030e-02 -2.016499787569046021e-01
-3.192030787467956543e-01 6.090591549873352051e-01 1.338788587599992752e-02 -4.899876713752746582e-01
-3.070218861103057861e-01 4.138024747371673584e-01 3.588132560253143311e-03 -1.942813843488693237e-01
-2.987458407878875732e-01 2.186827808618545532e-01 -2.974953968077898026e-04 9.835200756788253784e-02
-2.943721711635589600e-01 2.361899800598621368e-02 1.669544959440827370e-03 3.897567689418792725e-01
-2.938998043537139893e-01 2.187703400850296021e-01 9.464680217206478119e-03 9.642014652490615845e-02
-2.895243763923645020e-01 4.138098657131195068e-01 1.139308325946331024e-02 -1.944527924060821533e-01
-2.812481820583343506e-01 6.088215708732604980e-01 7.504027336835861206e-03 -4.847133457660675049e-01
-2.690717577934265137e-01 8.038902878761291504e-01 -2.190239960327744484e-03 -7.762092351913452148e-01
-2.529939413070678711e-01 9.990933537483215332e-01 -1.771442405879497528e-02 -1.070753693580627441e+00
-2.330120950937271118e-01 1.194492340087890625e+00 -3.912949934601783752e-02 -1.370093345642089844e+00
-2.091222405433654785e-01 9.999322295188903809e-01 -6.653136014938354492e-02 -1.091122627258300781e+00
-1.891236007213592529e-01 8.058032989501953125e-01 -8.835381269454956055e-02 -8.212922811508178711e-01
-1.730075329542160034e-01 6.120541095733642578e-01 -1.047796607017517090e-01 -5.589390397071838379e-01
-1.607664525508880615e-01 4.186094403266906738e-01 -1.159584373235702515e-01 -3.023227155208587646e-01
-1.523942649364471436e-01 2.253788262605667114e-01 -1.220048889517784119e-01 -4.965980350971221924e-02
-1.478866785764694214e-01 3.226333484053611755e-02 -1.229980960488319397e-01 2.008529901504516602e-01
-1.472414135932922363e-01 2.289486378431320190e-01 -1.189810261130332947e-01 -1.289713084697723389e-01
-1.426624357700347900e-01 4.255954325199127197e-01 -1.215604618191719055e-01 -4.577138721942901611e-01
-1.341505348682403564e-01 2.324469834566116333e-01 -1.307147443294525146e-01 -2.070063054561614990e-01
-1.295015960931777954e-01 3.947836905717849731e-02 -1.348548680543899536e-01 4.042179882526397705e-02
-1.287120282649993896e-01 -1.534120440483093262e-01 -1.340464353561401367e-01 2.863647341728210449e-01
-1.317802667617797852e-01 -3.463274538516998291e-01 -1.283191293478012085e-01 5.326124429702758789e-01
-1.387068182229995728e-01 -1.496194750070571899e-01 -1.176668778061866760e-01 2.014057040214538574e-01
-1.416992098093032837e-01 4.701080918312072754e-02 -1.136387661099433899e-01 -1.269760131835937500e-01
-1.407589912414550781e-01 2.436016499996185303e-01 -1.161782890558242798e-01 -4.542646706104278564e-01
-1.358869522809982300e-01 5.036143213510513306e-02 -1.252635866403579712e-01 -2.016591876745223999e-01
-1.348797231912612915e-01 -1.427021026611328125e-01 -1.292967647314071655e-01 4.770610108971595764e-02
-1.377337723970413208e-01 -3.356902897357940674e-01 -1.283426433801651001e-01 2.956312000751495361e-01
-1.444475799798965454e-01 -5.287061333656311035e-01 -1.224300190806388855e-01 5.439119338989257812e-01
-1.550216972827911377e-01 -7.218502163887023926e-01 -1.115517765283584595e-01 7.943277955055236816e-01
-1.694587022066116333e-01 -5.253504514694213867e-01 -9.566522389650344849e-02 4.677128791809082031e-01
-1.799657046794891357e-01 -3.289748728275299072e-01 -8.631096780300140381e-02 1.454253047704696655e-01
-1.865452080965042114e-01 -1.326863914728164673e-01 -8.340246230363845825e-02 -1.742550134658813477e-01
-1.891989409923553467e-01 -3.264600038528442383e-01 -8.688756078481674194e-02 8.971339464187622070e-02
-1.957281380891799927e-01 -5.201738476753234863e-01 -8.509328961372375488e-02 3.524820208549499512e-01
-2.061316072940826416e-01 -7.139275670051574707e-01 -7.804364711046218872e-02 6.158823370933532715e-01
-2.204101681709289551e-01 -5.177639126777648926e-01 -6.572600454092025757e-02 2.986013591289520264e-01
-2.307654470205307007e-01 -3.217240273952484131e-01 -5.975398048758506775e-02 -1.515726745128631592e-02
-2.371999323368072510e-01 -1.257515996694564819e-01 -6.005712226033210754e-02 -3.271796405315399170e-01
-2.397149503231048584e-01 -3.199099302291870117e-01 -6.660071760416030884e-02 -5.527988076210021973e-02
-2.461131513118743896e-01 -5.139563679695129395e-01 -6.770630925893783569e-02 2.144053280353546143e-01
-2.563922703266143799e-01 -7.079879641532897949e-01 -6.341820955276489258e-02 4.837211668491363525e-01
-2.705520391464233398e-01 -9.021009206771850586e-01 -5.374378710985183716e-02 7.545030117034912109e-01
-2.885940670967102051e-01 -7.062355279922485352e-01 -3.865372762084007263e-02 4.442978501319885254e-01
-3.027187585830688477e-01 -5.105401277542114258e-01 -2.976777032017707825e-02 1.385570168495178223e-01
-3.129295706748962402e-01 -3.149546086788177490e-01 -2.699662931263446808e-02 -1.645074784755706787e-01
